grid_id,lat,lon
027070,44.653,-120.224815
027071,44.653,-119.97481
027072,44.653,-119.72481
027073,44.653,-119.47481
027074,44.653,-119.2248
027075,44.653,-118.9748
027076,44.653,-118.7248
027077,44.653,-118.47479
027078,44.653,-118.22479
027079,44.653,-117.97479
027080,44.653,-117.724785
027081,44.653,-117.474785
027082,44.653,-117.22478
027083,44.653,-116.97478
027084,44.653,-116.72478
027085,44.653,-116.47477
027086,44.653,-116.22477
027087,44.653,-115.97477
027088,44.653,-115.72476
027089,44.653,-115.47476
027090,44.653,-115.22476
027091,44.653,-114.974754
027092,44.653,-114.724754
027093,44.653,-114.474754
027094,44.653,-114.22475
027095,44.653,-113.97475
027096,44.653,-113.72475
027097,44.653,-113.47474
027098,44.653,-113.22474
027099,44.653,-112.97474
027100,44.653,-112.72473
027101,44.653,-112.47473
027102,44.653,-112.224724
027103,44.653,-111.974724
027104,44.653,-111.724724
027105,44.653,-111.47472
027106,44.653,-111.22472
027107,44.653,-110.97472
027108,44.653,-110.72471
027109,44.653,-110.47471
027110,44.653,-110.22471
027111,44.653,-109.9747
027112,44.653,-109.7247
027113,44.653,-109.4747
027114,44.653,-109.22469
027115,44.653,-108.97469
027116,44.653,-108.72469
027117,44.653,-108.474686
027118,44.653,-108.224686
027119,44.653,-107.97468
027120,44.653,-107.72468
027121,44.653,-107.47468
027122,44.653,-107.22467
027123,44.653,-106.97467
027124,44.653,-106.72467
027125,44.653,-106.47466
027126,44.653,-106.22466
027127,44.653,-105.97466
027128,44.653,-105.724655
027129,44.653,-105.474655
027130,44.653,-105.224655
027131,44.653,-104.97465
027132,44.653,-104.72465
027133,44.653,-104.47465
027134,44.653,-104.22464
027135,44.653,-103.97464
027136,44.653,-103.72464
027137,44.653,-103.47463
027138,44.653,-103.22463
027139,44.653,-102.974625
027140,44.653,-102.724625
027141,44.653,-102.474625
027142,44.653,-102.22462
027143,44.653,-101.97462
027144,44.653,-101.72462
027145,44.653,-101.47461
027146,44.653,-101.22461
027147,44.653,-100.97461
027148,44.653,-100.7246
027149,44.653,-100.4746
027150,44.653,-100.2246
027151,44.653,-99.974594
027152,44.653,-99.724594
027153,44.653,-99.474594
027154,44.653,-99.22459
027155,44.653,-98.97459
027156,44.653,-98.72459
027157,44.653,-98.47458
027158,44.653,-98.22458
027159,44.653,-97.97457
027160,44.653,-97.72457
027161,44.653,-97.47457
027162,44.653,-97.22456
027163,44.653,-96.97456
027164,44.653,-96.72456
027165,44.653,-96.474556
027166,44.653,-96.224556
027167,44.653,-95.974556
027168,44.653,-95.72455
027169,44.653,-95.47455
027170,44.653,-95.22455
027171,44.653,-94.97454
027172,44.653,-94.72454
027173,44.653,-94.47454
027174,44.653,-94.22453
027175,44.653,-93.97453
027176,44.653,-93.72453
027177,44.653,-93.474525
027178,44.653,-93.224525
027179,44.653,-92.97452
027180,44.653,-92.72452
027181,44.653,-92.47452
027182,44.653,-92.22451
027183,44.653,-91.97451
027184,44.653,-91.72451
027185,44.653,-91.4745
027186,44.653,-91.2245
027187,44.653,-90.9745
027188,44.653,-90.724495
027189,44.653,-90.474495
027190,44.653,-90.224495
027191,44.653,-89.97449
027192,44.653,-89.72449
027193,44.653,-89.47449
027194,44.653,-89.22448
027195,44.653,-88.97448
027196,44.653,-88.72448
027197,44.653,-88.47447
027198,44.653,-88.22447
027199,44.653,-87.974464
027200,44.653,-87.724464
027201,44.653,-87.474464
027202,44.653,-87.22446
027203,44.653,-86.97446
027204,44.653,-86.72446
027205,44.653,-86.47445
027206,44.653,-86.22445
027207,44.653,-85.97445
027208,44.653,-85.72444
027209,44.653,-85.47444
027210,44.653,-85.22444
027211,44.653,-84.974434
027212,44.653,-84.724434
027213,44.653,-84.474434
027214,44.653,-84.22443
027215,44.653,-83.97443
027216,44.653,-83.72443
027217,44.653,-83.47442
027218,44.653,-83.22442
027219,44.653,-82.97441
027220,44.653,-82.72441
027221,44.653,-82.47441
027222,44.653,-82.2244
027223,44.653,-81.9744
027224,44.653,-81.7244
027225,44.653,-81.474396
027226,44.653,-81.224396
027227,44.653,-80.974396
027228,44.653,-80.72439
027229,44.653,-80.47439
027230,44.653,-80.22439
027231,44.653,-79.97438
027232,44.653,-79.72438
027233,44.653,-79.47438
027234,44.653,-79.22437
027235,44.653,-78.97437
027236,44.653,-78.724365
027237,44.653,-78.474365
027238,44.653,-78.224365
027239,44.653,-77.97436
027240,44.653,-77.72436
027241,44.653,-77.47436
027242,44.653,-77.22435
027243,44.653,-76.97435
027244,44.653,-76.72435
027245,44.653,-76.47434
027246,44.653,-76.22434
027247,44.653,-75.97434
027248,44.653,-75.724335
027249,44.653,-75.474335
027250,44.653,-75.224335
027251,44.653,-74.97433
027252,44.653,-74.72433
027253,44.653,-74.47433
027254,44.653,-74.22432
027255,44.653,-73.97432
027256,44.653,-73.72431
027257,44.653,-73.47431
027258,44.653,-73.22431
027259,44.653,-72.974304
027260,44.653,-72.724304
027261,44.653,-72.474304
027262,44.653,-72.2243
027263,44.653,-71.9743
027264,44.653,-71.7243
027265,44.653,-71.47429
027266,44.653,-71.22429
027267,44.653,-70.97429
027268,44.653,-70.72428
027269,44.653,-70.47428
027270,44.653,-70.22428
027271,44.653,-69.97427
027272,44.653,-69.72427
027273,44.653,-69.47427
027274,44.653,-69.224266
027275,44.653,-68.974266
027276,44.653,-68.72426
027277,44.653,-68.47426
027278,44.653,-68.22426
027279,44.653,-67.97425
027280,44.653,-67.72425
027281,44.653,-67.47425
027282,44.653,-67.22424
027283,44.653,-66.97424
027284,44.653,-66.72424
027285,44.653,-66.474236
027286,44.653,-66.224236
027287,44.653,-65.974236
027288,44.653,-65.72423
027289,44.653,-65.47423
027290,44.653,-65.22423
027291,44.653,-64.97422
027292,44.653,-64.72422
027293,44.653,-64.47422
027294,44.653,-64.22421
027295,44.653,-63.974213
027296,44.653,-63.72421
027297,44.653,-63.474205
027298,44.653,-63.224205
027299,44.653,-62.9742
027300,44.653,-62.724197
027301,44.653,-62.474194
027302,44.653,-62.224194
027303,44.653,-61.97419
027304,44.653,-61.724186
027305,44.653,-61.474186
027306,44.653,-61.224182
027307,44.653,-60.97418
027308,44.653,-60.72418
027309,44.653,-60.474174
027310,44.653,-60.22417
027311,44.653,-59.974167
027312,44.653,-59.724167
027313,44.653,-59.474163
027314,44.653,-59.22416
027315,44.653,-58.97416
027316,44.653,-58.724155
027317,44.653,-58.47415
027318,44.653,-58.22415
027319,44.653,-57.974148
027320,44.653,-57.724144
027321,44.653,-57.47414
027322,44.653,-57.22414
027323,44.653,-56.974136
027324,44.653,-56.724133
027325,44.653,-56.474133
027326,44.653,-56.22413
027327,44.653,-55.974125
027328,44.653,-55.72412
027329,44.653,-55.47412
027330,44.653,-55.224117
027331,44.653,-54.974113
027332,44.653,-54.724113
027333,44.653,-54.47411
027334,44.653,-54.224106
027335,44.653,-53.974106
027336,44.653,-53.724102
027337,44.653,-53.4741
027338,44.653,-53.224094
027339,44.653,-52.974094
027340,44.653,-52.72409
027341,44.653,-52.474087
027342,44.653,-52.224087
027343,44.653,-51.974083
027344,44.653,-51.72408
027345,44.653,-51.47408
027346,44.653,-51.224075
027347,44.653,-50.97407
027348,44.653,-50.724068
027349,44.653,-50.474068
027350,44.653,-50.224064
027351,44.653,-49.97406
027352,44.653,-49.72406
027353,44.653,-49.474056
027354,44.653,-49.224052
027355,44.653,-48.974052
027356,44.653,-48.72405
027357,44.653,-48.474045
027358,44.653,-48.22404
027359,44.653,-47.97404
027360,44.653,-47.724037
027361,44.653,-47.474033
027362,44.653,-47.224033
027363,44.653,-46.97403
027364,44.653,-46.724026
027365,44.653,-46.474026
027366,44.653,-46.224022
027367,44.653,-45.97402
027368,44.653,-45.724014
027369,44.653,-45.474014
027370,44.653,-45.22401
027371,44.653,-44.974007
027372,44.653,-44.724007
027373,44.653,-44.474003
027374,44.653,-44.224
028000,44.403,-137.725
028001,44.403,-137.47499
028002,44.403,-137.22499
028003,44.403,-136.97499
028004,44.403,-136.72499
028005,44.403,-136.47499
028006,44.403,-136.22499
028007,44.403,-135.97498
028008,44.403,-135.72498
028009,44.403,-135.47498
028010,44.403,-135.22498
028011,44.403,-134.97498
028012,44.403,-134.72496
028013,44.403,-134.47496
028014,44.403,-134.22496
028015,44.403,-133.97496
028016,44.403,-133.72496
028017,44.403,-133.47496
028018,44.403,-133.22495
028019,44.403,-132.97495
028020,44.403,-132.72495
028021,44.403,-132.47495
028022,44.403,-132.22495
028023,44.403,-131.97495
028024,44.403,-131.72493
028025,44.403,-131.47493
028026,44.403,-131.22493
028027,44.403,-130.97493
028028,44.403,-130.72493
028029,44.403,-130.47493
028030,44.403,-130.22491
028031,44.403,-129.97491
028032,44.403,-129.72491
028033,44.403,-129.47491
028034,44.403,-129.22491
028035,44.403,-128.9749
028036,44.403,-128.7249
028037,44.403,-128.4749
028038,44.403,-128.2249
028039,44.403,-127.9749
028040,44.403,-127.72489
028041,44.403,-127.47489
028042,44.403,-127.224884
028043,44.403,-126.974884
028044,44.403,-126.724884
028045,44.403,-126.47488
028046,44.403,-126.22488
028047,44.403,-125.97488
028048,44.403,-125.72487
028049,44.403,-125.47487
028050,44.403,-125.22487
028051,44.403,-124.97486
028052,44.403,-124.72486
028053,44.403,-124.47486
028054,44.403,-124.22485
028055,44.403,-123.97485
028056,44.403,-123.72485
028057,44.403,-123.474846
028058,44.403,-123.224846
028059,44.403,-122.974846
028060,44.403,-122.72484
028061,44.403,-122.47484
028062,44.403,-122.22483
028063,44.403,-121.97483
028064,44.403,-121.72483
028065,44.403,-121.47482
028066,44.403,-121.22482
028067,44.403,-120.97482
028068,44.403,-120.724815
028069,44.403,-120.474815
028070,44.403,-120.224815
028071,44.403,-119.97481
028072,44.403,-119.72481
028073,44.403,-119.47481
028074,44.403,-119.2248
028075,44.403,-118.9748
028076,44.403,-118.7248
028077,44.403,-118.47479
028078,44.403,-118.22479
028079,44.403,-117.97479
028080,44.403,-117.724785
028081,44.403,-117.474785
028082,44.403,-117.22478
028083,44.403,-116.97478
028084,44.403,-116.72478
028085,44.403,-116.47477
028086,44.403,-116.22477
028087,44.403,-115.97477
028088,44.403,-115.72476
028089,44.403,-115.47476
028090,44.403,-115.22476
028091,44.403,-114.974754
028092,44.403,-114.724754
028093,44.403,-114.474754
028094,44.403,-114.22475
028095,44.403,-113.97475
028096,44.403,-113.72475
028097,44.403,-113.47474
028098,44.403,-113.22474
028099,44.403,-112.97474
028100,44.403,-112.72473
028101,44.403,-112.47473
028102,44.403,-112.224724
028103,44.403,-111.974724
028104,44.403,-111.724724
028105,44.403,-111.47472
028106,44.403,-111.22472
028107,44.403,-110.97472
028108,44.403,-110.72471
028109,44.403,-110.47471
028110,44.403,-110.22471
028111,44.403,-109.9747
028112,44.403,-109.7247
028113,44.403,-109.4747
028114,44.403,-109.22469
028115,44.403,-108.97469
028116,44.403,-108.72469
028117,44.403,-108.474686
028118,44.403,-108.224686
028119,44.403,-107.97468
028120,44.403,-107.72468
028121,44.403,-107.47468
028122,44.403,-107.22467
028123,44.403,-106.97467
028124,44.403,-106.72467
028125,44.403,-106.47466
028126,44.403,-106.22466
028127,44.403,-105.97466
028128,44.403,-105.724655
028129,44.403,-105.474655
028130,44.403,-105.224655
028131,44.403,-104.97465
028132,44.403,-104.72465
028133,44.403,-104.47465
028134,44.403,-104.22464
028135,44.403,-103.97464
028136,44.403,-103.72464
028137,44.403,-103.47463
028138,44.403,-103.22463
028139,44.403,-102.974625
028140,44.403,-102.724625
028141,44.403,-102.474625
028142,44.403,-102.22462
028143,44.403,-101.97462
028144,44.403,-101.72462
028145,44.403,-101.47461
028146,44.403,-101.22461
028147,44.403,-100.97461
028148,44.403,-100.7246
028149,44.403,-100.4746
028150,44.403,-100.2246
028151,44.403,-99.974594
028152,44.403,-99.724594
028153,44.403,-99.474594
028154,44.403,-99.22459
028155,44.403,-98.97459
028156,44.403,-98.72459
028157,44.403,-98.47458
028158,44.403,-98.22458
028159,44.403,-97.97457
028160,44.403,-97.72457
028161,44.403,-97.47457
028162,44.403,-97.22456
028163,44.403,-96.97456
028164,44.403,-96.72456
028165,44.403,-96.474556
028166,44.403,-96.224556
028167,44.403,-95.974556
028168,44.403,-95.72455
028169,44.403,-95.47455
028170,44.403,-95.22455
028171,44.403,-94.97454
028172,44.403,-94.72454
028173,44.403,-94.47454
028174,44.403,-94.22453
028175,44.403,-93.97453
028176,44.403,-93.72453
028177,44.403,-93.474525
028178,44.403,-93.224525
028179,44.403,-92.97452
028180,44.403,-92.72452
028181,44.403,-92.47452
028182,44.403,-92.22451
028183,44.403,-91.97451
028184,44.403,-91.72451
028185,44.403,-91.4745
028186,44.403,-91.2245
028187,44.403,-90.9745
028188,44.403,-90.724495
028189,44.403,-90.474495
028190,44.403,-90.224495
028191,44.403,-89.97449
028192,44.403,-89.72449
028193,44.403,-89.47449
028194,44.403,-89.22448
028195,44.403,-88.97448
028196,44.403,-88.72448
028197,44.403,-88.47447
028198,44.403,-88.22447
028199,44.403,-87.974464
028200,44.403,-87.724464
028201,44.403,-87.474464
028202,44.403,-87.22446
028203,44.403,-86.97446
028204,44.403,-86.72446
028205,44.403,-86.47445
028206,44.403,-86.22445
028207,44.403,-85.97445
028208,44.403,-85.72444
028209,44.403,-85.47444
028210,44.403,-85.22444
028211,44.403,-84.974434
028212,44.403,-84.724434
028213,44.403,-84.474434
028214,44.403,-84.22443
028215,44.403,-83.97443
028216,44.403,-83.72443
028217,44.403,-83.47442
028218,44.403,-83.22442
028219,44.403,-82.97441
028220,44.403,-82.72441
028221,44.403,-82.47441
028222,44.403,-82.2244
028223,44.403,-81.9744
028224,44.403,-81.7244
028225,44.403,-81.474396
028226,44.403,-81.224396
028227,44.403,-80.974396
028228,44.403,-80.72439
028229,44.403,-80.47439
028230,44.403,-80.22439
028231,44.403,-79.97438
028232,44.403,-79.72438
028233,44.403,-79.47438
028234,44.403,-79.22437
028235,44.403,-78.97437
028236,44.403,-78.724365
028237,44.403,-78.474365
028238,44.403,-78.224365
028239,44.403,-77.97436
028240,44.403,-77.72436
028241,44.403,-77.47436
028242,44.403,-77.22435
028243,44.403,-76.97435
028244,44.403,-76.72435
028245,44.403,-76.47434
028246,44.403,-76.22434
028247,44.403,-75.97434
028248,44.403,-75.724335
028249,44.403,-75.474335
028250,44.403,-75.224335
028251,44.403,-74.97433
028252,44.403,-74.72433
028253,44.403,-74.47433
028254,44.403,-74.22432
028255,44.403,-73.97432
028256,44.403,-73.72431
028257,44.403,-73.47431
028258,44.403,-73.22431
028259,44.403,-72.974304
028260,44.403,-72.724304
028261,44.403,-72.474304
028262,44.403,-72.2243
028263,44.403,-71.9743
028264,44.403,-71.7243
028265,44.403,-71.47429
028266,44.403,-71.22429
028267,44.403,-70.97429
028268,44.403,-70.72428
028269,44.403,-70.47428
028270,44.403,-70.22428
028271,44.403,-69.97427
028272,44.403,-69.72427
028273,44.403,-69.47427
028274,44.403,-69.224266
028275,44.403,-68.974266
028276,44.403,-68.72426
028277,44.403,-68.47426
028278,44.403,-68.22426
028279,44.403,-67.97425
028280,44.403,-67.72425
028281,44.403,-67.47425
028282,44.403,-67.22424
028283,44.403,-66.97424
028284,44.403,-66.72424
028285,44.403,-66.474236
028286,44.403,-66.224236
028287,44.403,-65.974236
028288,44.403,-65.72423
028289,44.403,-65.47423
028290,44.403,-65.22423
028291,44.403,-64.97422
028292,44.403,-64.72422
028293,44.403,-64.47422
028294,44.403,-64.22421
028295,44.403,-63.974213
028296,44.403,-63.72421
028297,44.403,-63.474205
028298,44.403,-63.224205
028299,44.403,-62.9742
028300,44.403,-62.724197
028301,44.403,-62.474194
028302,44.403,-62.224194
028303,44.403,-61.97419
028304,44.403,-61.724186
028305,44.403,-61.474186
028306,44.403,-61.224182
028307,44.403,-60.97418
028308,44.403,-60.72418
028309,44.403,-60.474174
028310,44.403,-60.22417
028311,44.403,-59.974167
028312,44.403,-59.724167
028313,44.403,-59.474163
028314,44.403,-59.22416
028315,44.403,-58.97416
028316,44.403,-58.724155
028317,44.403,-58.47415
028318,44.403,-58.22415
028319,44.403,-57.974148
028320,44.403,-57.724144
028321,44.403,-57.47414
028322,44.403,-57.22414
028323,44.403,-56.974136
028324,44.403,-56.724133
028325,44.403,-56.474133
028326,44.403,-56.22413
028327,44.403,-55.974125
028328,44.403,-55.72412
028329,44.403,-55.47412
028330,44.403,-55.224117
028331,44.403,-54.974113
028332,44.403,-54.724113
028333,44.403,-54.47411
028334,44.403,-54.224106
028335,44.403,-53.974106
028336,44.403,-53.724102
028337,44.403,-53.4741
028338,44.403,-53.224094
028339,44.403,-52.974094
028340,44.403,-52.72409
028341,44.403,-52.474087
028342,44.403,-52.224087
028343,44.403,-51.974083
028344,44.403,-51.72408
028345,44.403,-51.47408
028346,44.403,-51.224075
028347,44.403,-50.97407
028348,44.403,-50.724068
028349,44.403,-50.474068
028350,44.403,-50.224064
028351,44.403,-49.97406
028352,44.403,-49.72406
028353,44.403,-49.474056
028354,44.403,-49.224052
028355,44.403,-48.974052
028356,44.403,-48.72405
028357,44.403,-48.474045
028358,44.403,-48.22404
028359,44.403,-47.97404
028360,44.403,-47.724037
028361,44.403,-47.474033
028362,44.403,-47.224033
028363,44.403,-46.97403
028364,44.403,-46.724026
028365,44.403,-46.474026
028366,44.403,-46.224022
028367,44.403,-45.97402
028368,44.403,-45.724014
028369,44.403,-45.474014
028370,44.403,-45.22401
028371,44.403,-44.974007
028372,44.403,-44.724007
028373,44.403,-44.474003
028374,44.403,-44.224
029000,44.153,-137.725
029001,44.153,-137.47499
029002,44.153,-137.22499
029003,44.153,-136.97499
029004,44.153,-136.72499
029005,44.153,-136.47499
029006,44.153,-136.22499
029007,44.153,-135.97498
029008,44.153,-135.72498
029009,44.153,-135.47498
029010,44.153,-135.22498
029011,44.153,-134.97498
029012,44.153,-134.72496
029013,44.153,-134.47496
029014,44.153,-134.22496
029015,44.153,-133.97496
029016,44.153,-133.72496
029017,44.153,-133.47496
029018,44.153,-133.22495
029019,44.153,-132.97495
029020,44.153,-132.72495
029021,44.153,-132.47495
029022,44.153,-132.22495
029023,44.153,-131.97495
029024,44.153,-131.72493
029025,44.153,-131.47493
029026,44.153,-131.22493
029027,44.153,-130.97493
029028,44.153,-130.72493
029029,44.153,-130.47493
029030,44.153,-130.22491
029031,44.153,-129.97491
029032,44.153,-129.72491
029033,44.153,-129.47491
029034,44.153,-129.22491
029035,44.153,-128.9749
029036,44.153,-128.7249
029037,44.153,-128.4749
029038,44.153,-128.2249
029039,44.153,-127.9749
029040,44.153,-127.72489
029041,44.153,-127.47489
029042,44.153,-127.224884
029043,44.153,-126.974884
029044,44.153,-126.724884
029045,44.153,-126.47488
029046,44.153,-126.22488
029047,44.153,-125.97488
029048,44.153,-125.72487
029049,44.153,-125.47487
029050,44.153,-125.22487
029051,44.153,-124.97486
029052,44.153,-124.72486
029053,44.153,-124.47486
029054,44.153,-124.22485
029055,44.153,-123.97485
029056,44.153,-123.72485
029057,44.153,-123.474846
029058,44.153,-123.224846
029059,44.153,-122.974846
029060,44.153,-122.72484
029061,44.153,-122.47484
029062,44.153,-122.22483
029063,44.153,-121.97483
029064,44.153,-121.72483
029065,44.153,-121.47482
029066,44.153,-121.22482
029067,44.153,-120.97482
029068,44.153,-120.724815
029069,44.153,-120.474815
029070,44.153,-120.224815
029071,44.153,-119.97481
029072,44.153,-119.72481
029073,44.153,-119.47481
029074,44.153,-119.2248
029075,44.153,-118.9748
029076,44.153,-118.7248
029077,44.153,-118.47479
029078,44.153,-118.22479
029079,44.153,-117.97479
029080,44.153,-117.724785
029081,44.153,-117.474785
029082,44.153,-117.22478
029083,44.153,-116.97478
029084,44.153,-116.72478
029085,44.153,-116.47477
029086,44.153,-116.22477
029087,44.153,-115.97477
029088,44.153,-115.72476
029089,44.153,-115.47476
029090,44.153,-115.22476
029091,44.153,-114.974754
029092,44.153,-114.724754
029093,44.153,-114.474754
029094,44.153,-114.22475
029095,44.153,-113.97475
029096,44.153,-113.72475
029097,44.153,-113.47474
029098,44.153,-113.22474
029099,44.153,-112.97474
029100,44.153,-112.72473
029101,44.153,-112.47473
029102,44.153,-112.224724
029103,44.153,-111.974724
029104,44.153,-111.724724
029105,44.153,-111.47472
029106,44.153,-111.22472
029107,44.153,-110.97472
029108,44.153,-110.72471
029109,44.153,-110.47471
029110,44.153,-110.22471
029111,44.153,-109.9747
029112,44.153,-109.7247
029113,44.153,-109.4747
029114,44.153,-109.22469
029115,44.153,-108.97469
029116,44.153,-108.72469
029117,44.153,-108.474686
029118,44.153,-108.224686
029119,44.153,-107.97468
029120,44.153,-107.72468
029121,44.153,-107.47468
029122,44.153,-107.22467
029123,44.153,-106.97467
029124,44.153,-106.72467
029125,44.153,-106.47466
029126,44.153,-106.22466
029127,44.153,-105.97466
029128,44.153,-105.724655
029129,44.153,-105.474655
029130,44.153,-105.224655
029131,44.153,-104.97465
029132,44.153,-104.72465
029133,44.153,-104.47465
029134,44.153,-104.22464
029135,44.153,-103.97464
029136,44.153,-103.72464
029137,44.153,-103.47463
029138,44.153,-103.22463
029139,44.153,-102.974625
029140,44.153,-102.724625
029141,44.153,-102.474625
029142,44.153,-102.22462
029143,44.153,-101.97462
029144,44.153,-101.72462
029145,44.153,-101.47461
029146,44.153,-101.22461
029147,44.153,-100.97461
029148,44.153,-100.7246
029149,44.153,-100.4746
029150,44.153,-100.2246
029151,44.153,-99.974594
029152,44.153,-99.724594
029153,44.153,-99.474594
029154,44.153,-99.22459
029155,44.153,-98.97459
029156,44.153,-98.72459
029157,44.153,-98.47458
029158,44.153,-98.22458
029159,44.153,-97.97457
029160,44.153,-97.72457
029161,44.153,-97.47457
029162,44.153,-97.22456
029163,44.153,-96.97456
029164,44.153,-96.72456
029165,44.153,-96.474556
029166,44.153,-96.224556
029167,44.153,-95.974556
029168,44.153,-95.72455
029169,44.153,-95.47455
029170,44.153,-95.22455
029171,44.153,-94.97454
029172,44.153,-94.72454
029173,44.153,-94.47454
029174,44.153,-94.22453
029175,44.153,-93.97453
029176,44.153,-93.72453
029177,44.153,-93.474525
029178,44.153,-93.224525
029179,44.153,-92.97452
029180,44.153,-92.72452
029181,44.153,-92.47452
029182,44.153,-92.22451
029183,44.153,-91.97451
029184,44.153,-91.72451
029185,44.153,-91.4745
029186,44.153,-91.2245
029187,44.153,-90.9745
029188,44.153,-90.724495
029189,44.153,-90.474495
029190,44.153,-90.224495
029191,44.153,-89.97449
029192,44.153,-89.72449
029193,44.153,-89.47449
029194,44.153,-89.22448
029195,44.153,-88.97448
029196,44.153,-88.72448
029197,44.153,-88.47447
029198,44.153,-88.22447
029199,44.153,-87.974464
029200,44.153,-87.724464
029201,44.153,-87.474464
029202,44.153,-87.22446
029203,44.153,-86.97446
029204,44.153,-86.72446
029205,44.153,-86.47445
029206,44.153,-86.22445
029207,44.153,-85.97445
029208,44.153,-85.72444
029209,44.153,-85.47444
029210,44.153,-85.22444
029211,44.153,-84.974434
029212,44.153,-84.724434
029213,44.153,-84.474434
029214,44.153,-84.22443
029215,44.153,-83.97443
029216,44.153,-83.72443
029217,44.153,-83.47442
029218,44.153,-83.22442
029219,44.153,-82.97441
029220,44.153,-82.72441
029221,44.153,-82.47441
029222,44.153,-82.2244
029223,44.153,-81.9744
029224,44.153,-81.7244
029225,44.153,-81.474396
029226,44.153,-81.224396
029227,44.153,-80.974396
029228,44.153,-80.72439
029229,44.153,-80.47439
029230,44.153,-80.22439
029231,44.153,-79.97438
029232,44.153,-79.72438
029233,44.153,-79.47438
029234,44.153,-79.22437
029235,44.153,-78.97437
029236,44.153,-78.724365
029237,44.153,-78.474365
029238,44.153,-78.224365
029239,44.153,-77.97436
029240,44.153,-77.72436
029241,44.153,-77.47436
029242,44.153,-77.22435
029243,44.153,-76.97435
029244,44.153,-76.72435
029245,44.153,-76.47434
029246,44.153,-76.22434
029247,44.153,-75.97434
029248,44.153,-75.724335
029249,44.153,-75.474335
029250,44.153,-75.224335
029251,44.153,-74.97433
029252,44.153,-74.72433
029253,44.153,-74.47433
029254,44.153,-74.22432
029255,44.153,-73.97432
029256,44.153,-73.72431
029257,44.153,-73.47431
029258,44.153,-73.22431
029259,44.153,-72.974304
029260,44.153,-72.724304
029261,44.153,-72.474304
029262,44.153,-72.2243
029263,44.153,-71.9743
029264,44.153,-71.7243
029265,44.153,-71.47429
029266,44.153,-71.22429
029267,44.153,-70.97429
029268,44.153,-70.72428
029269,44.153,-70.47428
029270,44.153,-70.22428
029271,44.153,-69.97427
029272,44.153,-69.72427
029273,44.153,-69.47427
029274,44.153,-69.224266
029275,44.153,-68.974266
029276,44.153,-68.72426
029277,44.153,-68.47426
029278,44.153,-68.22426
029279,44.153,-67.97425
029280,44.153,-67.72425
029281,44.153,-67.47425
029282,44.153,-67.22424
029283,44.153,-66.97424
029284,44.153,-66.72424
029285,44.153,-66.474236
029286,44.153,-66.224236
029287,44.153,-65.974236
029288,44.153,-65.72423
029289,44.153,-65.47423
029290,44.153,-65.22423
029291,44.153,-64.97422
029292,44.153,-64.72422
029293,44.153,-64.47422
029294,44.153,-64.22421
029295,44.153,-63.974213
029296,44.153,-63.72421
029297,44.153,-63.474205
029298,44.153,-63.224205
029299,44.153,-62.9742
029300,44.153,-62.724197
029301,44.153,-62.474194
029302,44.153,-62.224194
029303,44.153,-61.97419
029304,44.153,-61.724186
029305,44.153,-61.474186
029306,44.153,-61.224182
029307,44.153,-60.97418
029308,44.153,-60.72418
029309,44.153,-60.474174
029310,44.153,-60.22417
029311,44.153,-59.974167
029312,44.153,-59.724167
029313,44.153,-59.474163
029314,44.153,-59.22416
029315,44.153,-58.97416
029316,44.153,-58.724155
029317,44.153,-58.47415
029318,44.153,-58.22415
029319,44.153,-57.974148
029320,44.153,-57.724144
029321,44.153,-57.47414
029322,44.153,-57.22414
029323,44.153,-56.974136
029324,44.153,-56.724133
029325,44.153,-56.474133
029326,44.153,-56.22413
029327,44.153,-55.974125
029328,44.153,-55.72412
029329,44.153,-55.47412
029330,44.153,-55.224117
029331,44.153,-54.974113
029332,44.153,-54.724113
029333,44.153,-54.47411
029334,44.153,-54.224106
029335,44.153,-53.974106
029336,44.153,-53.724102
029337,44.153,-53.4741
029338,44.153,-53.224094
029339,44.153,-52.974094
029340,44.153,-52.72409
029341,44.153,-52.474087
029342,44.153,-52.224087
029343,44.153,-51.974083
029344,44.153,-51.72408
029345,44.153,-51.47408
029346,44.153,-51.224075
029347,44.153,-50.97407
029348,44.153,-50.724068
029349,44.153,-50.474068
029350,44.153,-50.224064
029351,44.153,-49.97406
029352,44.153,-49.72406
029353,44.153,-49.474056
029354,44.153,-49.224052
029355,44.153,-48.974052
029356,44.153,-48.72405
029357,44.153,-48.474045
029358,44.153,-48.22404
029359,44.153,-47.97404
029360,44.153,-47.724037
029361,44.153,-47.474033
029362,44.153,-47.224033
029363,44.153,-46.97403
029364,44.153,-46.724026
029365,44.153,-46.474026
029366,44.153,-46.224022
029367,44.153,-45.97402
029368,44.153,-45.724014
029369,44.153,-45.474014
029370,44.153,-45.22401
029371,44.153,-44.974007
029372,44.153,-44.724007
029373,44.153,-44.474003
029374,44.153,-44.224
030000,43.903,-137.725
030001,43.903,-137.47499
030002,43.903,-137.22499
030003,43.903,-136.97499
030004,43.903,-136.72499
030005,43.903,-136.47499
030006,43.903,-136.22499
030007,43.903,-135.97498
030008,43.903,-135.72498
030009,43.903,-135.47498
030010,43.903,-135.22498
030011,43.903,-134.97498
030012,43.903,-134.72496
030013,43.903,-134.47496
030014,43.903,-134.22496
030015,43.903,-133.97496
030016,43.903,-133.72496
030017,43.903,-133.47496
030018,43.903,-133.22495
030019,43.903,-132.97495
030020,43.903,-132.72495
